,DISEASE/TRAIT,CHR_ID,CHR_POS,CONTEXT,INTERGENIC
3962,Immune reponse to smallpox (secreted IL-2),11,61726855,intron_variant,0.0
3964,Immune reponse to smallpox (secreted IL-2),17,60889177,intron_variant,0.0
3965,Immune reponse to smallpox (secreted IL-2),3,52879263,intron_variant,0.0
3966,Immune reponse to smallpox (secreted IL-1beta),22,49418853,intron_variant,0.0
3967,Immune reponse to smallpox (secreted IL-1beta),4,74295107,intron_variant,0.0
3968,Immune reponse to smallpox (secreted IL-1beta),4,74304423,intergenic_variant,0.0
3970,Immune reponse to smallpox (secreted IL-1beta),13,98733736,intron_variant,0.0
3971,Immune reponse to smallpox (secreted IL-1beta),7,7531789,synonymous_variant,0.0
3972,Immune reponse to smallpox (secreted IL-1beta),3,133870480,intron_variant,0.0
3974,Immune reponse to smallpox (secreted IL-1beta),4,154394970,intron_variant,0.0
3975,Immune reponse to smallpox (secreted IL-1beta),3,169362397,intron_variant,0.0
3977,Immune reponse to smallpox (secreted IL-1beta),8,55255499,intron_variant,0.0
3979,Immune reponse to smallpox (secreted IFN-alpha),2,68132765,intron_variant,0.0
3982,Immune reponse to smallpox (secreted IFN-alpha),4,145932013,intron_variant,0.0
3983,Immune reponse to smallpox (secreted IFN-alpha),14,60841619,intron_variant,0.0
3984,Immune reponse to smallpox (secreted IFN-alpha),X,150467029,intron_variant,0.0
3985,Immune reponse to smallpox (secreted IFN-alpha),12,56434272,intron_variant,0.0
3986,Immune reponse to smallpox (secreted IFN-alpha),1,111849738,intron_variant,0.0
3987,Immune reponse to smallpox (secreted IFN-alpha),3,153466867,intron_variant,0.0
3988,Immune reponse to smallpox (secreted IFN-alpha),2,227051208,intron_variant,0.0
3989,Immune reponse to smallpox (secreted IFN-alpha),9,121189639,intron_variant,0.0
3991,Immune reponse to smallpox (secreted IFN-alpha),X,22129934,intron_variant,0.0
3995,Immune reponse to smallpox (secreted IFN-alpha),9,121152596,synonymous_variant,0.0
3996,Immune reponse to smallpox (secreted IFN-alpha),14,53700754,intergenic_variant,0.0
3997,Immune reponse to smallpox (secreted IFN-alpha),2,33076880,intron_variant,0.0
3998,Immune reponse to smallpox (secreted IFN-alpha),5,139569777,intron_variant,0.0
3999,Immune reponse to smallpox (secreted IFN-alpha),3,188866891,intron_variant,0.0
4000,Bulimia nervosa,5,178381674,intron_variant,0.0
4001,Bulimia nervosa,1,113683521,missense_variant,0.0
4004,Bulimia nervosa,15,87166835,intergenic_variant,0.0
4005,Bulimia nervosa,5,151206306,intron_variant,0.0
4006,Bulimia nervosa,3,164137281,intergenic_variant,0.0
4007,Bulimia nervosa,8,10228901,intron_variant,0.0
4009,Eating disorders (purging via substances),5,81110747,intron_variant,0.0
4012,Eating disorders (purging via substances),3,58120049,intron_variant,0.0
4014,Eating disorders (purging via substances),3,76212669,intron_variant,0.0
4016,Eating disorders (purging via substances),9,127741791,synonymous_variant,0.0
4017,Eating disorders (purging via substances),8,3298698,intron_variant,0.0
4020,Eating disorders,13,25433839,intron_variant,0.0
4021,Eating disorders,1,152345685,intron_variant,0.0
4023,Eating disorders,10,12833208,3_prime_UTR_variant,0.0
4024,Eating disorders,20,15140098,intron_variant,0.0
4025,Eating disorders,5,81110747,intron_variant,0.0
4026,Eating disorders,16,10569770,intron_variant,0.0
4028,Adverse response to radiation therapy,4,137213427,intergenic_variant,0.0
4029,Adverse response to radiation therapy,7,97388483,intergenic_variant,0.0
4032,Brain connectivity,15,55918731,intron_variant,0.0
4033,Brain connectivity,X,119583024,intron_variant,0.0
4034,Brain connectivity,10,70354622,intron_variant,0.0
4036,Brain connectivity,3,3013563,intron_variant,0.0
4040,Brain connectivity,2,75192588,intron_variant,0.0
4043,Congenital heart malformation,4,139874173,intron_variant,0.0
4044,Coronary artery calcification,9,22084311,intron_variant,0.0
4045,Coronary artery calcification,15,78796769,missense_variant,0.0
4046,Congenital heart disease,4,4646320,intron_variant,0.0
4047,Post-traumatic stress disorder,4,165951384,intron_variant,0.0
4048,Post-traumatic stress disorder,4,165951384,intron_variant,0.0
4049,Blood trace element (Se levels),5,79020653,intron_variant,0.0
4050,Blood trace element (Se levels),2,215995827,intron_variant,0.0
4053,Blood trace element (Se levels),17,21020764,intron_variant,0.0
4055,Blood trace element (Se levels),19,49834979,splice_region_variant,0.0
4057,Blood trace element (Se levels),21,43058387,intron_variant,0.0
4059,Educational attainment,13,98458955,intron_variant,0.0
4060,Educational attainment,16,28826194,intron_variant,0.0
4061,Educational attainment,1,204607855,intron_variant,0.0
4063,Educational attainment,2,198520997,intron_variant,0.0
4064,Educational attainment,6,33694518,non_coding_transcript_exon_variant,0.0
4065,Educational attainment,7,104826517,non_coding_transcript_exon_variant,0.0
4066,Educational attainment,4,175705121,intron_variant,0.0
4067,Brain connectivity,11,14000092,intron_variant,0.0
4068,Uric acid levels,4,9992591,intron_variant,0.0
4070,Response to antidepressant treatment (citalopram),8,19682127,intron_variant,0.0
4071,Response to antidepressant treatment (citalopram),12,81150757,intron_variant,0.0
4072,Response to antidepressant treatment (citalopram),1,9091266,intergenic_variant,0.0
4073,Alcohol dependence,4,99318162,missense_variant,0.0
4074,Osteosarcoma,6,34068669,intron_variant,0.0
4076,Osteosarcoma,10,5762568,missense_variant,0.0
4078,Osteosarcoma,15,100188458,intron_variant,0.0
4079,Osteosarcoma,5,65151950,splice_region_variant,0.0
4080,Hypersomnia (HLA-DQB1*06:02 negative),2,133508430,intron_variant,0.0
4082,Hypersomnia (HLA-DQB1*06:02 negative),9,129125837,intron_variant,0.0
4083,Hypersomnia (HLA-DQB1*06:02 negative),5,9756217,intron_variant,0.0
4084,Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin),13,20476436,intron_variant,0.0
4085,Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin),5,35799892,intron_variant,0.0
4086,Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin),15,55657884,intron_variant,0.0
4087,Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin),3,66475539,intron_variant,0.0
4088,Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin),16,81741193,intron_variant,0.0
4089,Adverse response to chemotherapy (neutropenia/leucopenia) (all antimicrotubule drugs),6,76556471,intron_variant,0.0
4091,Adverse response to chemotherapy (neutropenia/leucopenia) (all antimicrotubule drugs),6,105881180,intron_variant,0.0
4093,Adverse response to chemotherapy (neutropenia/leucopenia) (all antimicrotubule drugs),2,195501166,intron_variant,0.0
4094,Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel),6,105881180,intron_variant,0.0
4098,Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel),5,172844004,intron_variant,0.0
4099,Pit-and-Fissure caries,6,577820,intron_variant,0.0
4100,Pit-and-Fissure caries,22,36803762,intron_variant,0.0
4102,Pit-and-Fissure caries,7,41772310,intron_variant,0.0
4103,Pit-and-Fissure caries,3,60016099,intron_variant,0.0
4104,Pit-and-Fissure caries,9,68856996,intron_variant,0.0
4107,Smooth-surface caries,4,16020917,intron_variant,0.0
4112,Smooth-surface caries,11,133251042,intron_variant,0.0
4114,Smooth-surface caries,5,170813419,3_prime_UTR_variant,0.0
4115,Smooth-surface caries,2,218265791,non_coding_transcript_exon_variant,0.0
4117,Narcolepsy with cataplexy,8,58411603,intron_variant,0.0
4119,Narcolepsy with cataplexy,20,48763274,intron_variant,0.0
4157,Vitiligo (non-segmental),16,53605526,missense_variant,0.0
4159,Smooth-surface caries,1,210724921,intron_variant,0.0
4160,Alzheimer's disease (cognitive decline),1,171588461,missense_variant,0.0
4161,Alzheimer's disease (cognitive decline),1,240441752,intron_variant,0.0
4162,Alzheimer's disease (cognitive decline),2,80054047,intron_variant,0.0
4163,Alzheimer's disease (cognitive decline),2,127638592,3_prime_UTR_variant,0.0
4164,Alzheimer's disease (cognitive decline),3,39471787,intron_variant,0.0
4165,Alzheimer's disease (cognitive decline),4,5235426,intron_variant,0.0
4166,Alzheimer's disease (cognitive decline),4,87010252,intron_variant,0.0
4167,Alzheimer's disease (cognitive decline),5,56214829,intron_variant,0.0
4168,Alzheimer's disease (cognitive decline),5,109885325,non_coding_transcript_exon_variant,0.0
4169,Alzheimer's disease (cognitive decline),5,111383489,intron_variant,0.0
4170,Alzheimer's disease (cognitive decline),5,119099432,intron_variant,0.0
4171,Alzheimer's disease (cognitive decline),5,127393758,intron_variant,0.0
4172,Alzheimer's disease (cognitive decline),5,128046610,intron_variant,0.0
4173,Alzheimer's disease (cognitive decline),5,154457546,3_prime_UTR_variant,0.0
4174,Alzheimer's disease (cognitive decline),6,124005082,intron_variant,0.0
4175,Alzheimer's disease (cognitive decline),6,136046867,intron_variant,0.0
4176,Alzheimer's disease (cognitive decline),6,150781694,intron_variant,0.0
4177,Alzheimer's disease (cognitive decline),7,16668236,intron_variant,0.0
4178,Alzheimer's disease (cognitive decline),7,25121983,3_prime_UTR_variant,0.0
4179,Alzheimer's disease (cognitive decline),7,37325592,intron_variant,0.0
4180,Alzheimer's disease (cognitive decline),7,43337677,intron_variant,0.0
4181,Alzheimer's disease (cognitive decline),7,134063193,intron_variant,0.0
4182,Alzheimer's disease (cognitive decline),8,3230651,intron_variant,0.0
4183,Alzheimer's disease (cognitive decline),8,52301705,intron_variant,0.0
4184,Alzheimer's disease (cognitive decline),9,130177513,intron_variant,0.0
4185,Alzheimer's disease (cognitive decline),10,120519964,intron_variant,0.0
4186,Alzheimer's disease (cognitive decline),11,14202800,intron_variant,0.0
4187,Alzheimer's disease (cognitive decline),11,110628530,intron_variant,0.0
4188,Alzheimer's disease (cognitive decline),12,51484976,intron_variant,0.0
4189,Alzheimer's disease (cognitive decline),12,93841389,intron_variant,0.0
4190,Alzheimer's disease (cognitive decline),12,100827461,intron_variant,0.0
4191,Alzheimer's disease (cognitive decline),13,93293605,intron_variant,0.0
4192,Alzheimer's disease (cognitive decline),13,108821598,intron_variant,0.0
4193,Alzheimer's disease (cognitive decline),14,95298227,intron_variant,0.0
4194,Alzheimer's disease (cognitive decline),15,27467498,intron_variant,0.0
4195,Alzheimer's disease (cognitive decline),15,58438440,intron_variant,0.0
4196,Alzheimer's disease (cognitive decline),16,24664268,intron_variant,0.0
4197,Alzheimer's disease (cognitive decline),16,77842866,intron_variant,0.0
4198,Alzheimer's disease (cognitive decline),17,47853173,intron_variant,0.0
4199,Alzheimer's disease (cognitive decline),17,50614721,intron_variant,0.0
4200,Alzheimer's disease (cognitive decline),17,61215075,intron_variant,0.0
4201,Alzheimer's disease (cognitive decline),19,50927340,non_coding_transcript_exon_variant,0.0
4202,Alzheimer's disease (cognitive decline),20,2404326,intron_variant,0.0
4203,Alzheimer's disease (cognitive decline),22,44130225,intron_variant,0.0
4205,Telomere length,3,169774313,synonymous_variant,0.0
4206,Telomere length,10,103916707,intron_variant,0.0
4207,Alzheimer's disease (late onset),19,44873027,intron_variant,0.0
4208,Chronic hepatitis C infection,19,39248147,intron_variant,0.0
4211,Acute lymphoblastic leukemia (childhood),10,61963818,intron_variant,0.0
4213,Breast cancer,5,1279675,intron_variant,0.0
4214,Breast cancer,6,81483392,intergenic_variant,0.0
4216,Breast cancer,10,62518923,intron_variant,0.0
4218,Breast cancer,16,52552429,non_coding_transcript_exon_variant,0.0
4219,Breast cancer,19,17278895,synonymous_variant,0.0
4220,Breast cancer,1,10506158,intron_variant,0.0
4221,Breast cancer,5,158817075,intron_variant,0.0
4223,Breast cancer,13,32398489,stop_gained,0.0
4224,Breast cancer,16,53779455,intron_variant,0.0
4225,Breast cancer,22,40480230,intron_variant,0.0
4226,Body mass index in non-asthmatics,9,123684499,intron_variant,0.0
4228,Body mass index in non-asthmatics,17,48672429,intron_variant,0.0
4229,Body mass index in non-asthmatics,2,24880239,intron_variant,0.0
4230,Body mass index in non-asthmatics,17,48643203,intron_variant,0.0
4231,Body mass index in non-asthmatics,2,25082887,intron_variant,0.0
4237,Response to anti-TNF therapy in rheumatoid arthritis,1,160546518,3_prime_UTR_variant,0.0
4238,QT interval,5,73981078,intergenic_variant,0.0
4240,QT interval,7,154717614,intron_variant,0.0
4241,QT interval,20,49365591,3_prime_UTR_variant,0.0
4244,QT interval,4,16892270,intron_variant,0.0
4247,Heart rate,5,4831488,intron_variant,0.0
4248,Heart rate,3,167790274,intron_variant,0.0
4249,Heart rate,12,129152803,intron_variant,0.0
4250,Heart rate,9,121713734,intron_variant,0.0
4251,PR interval,11,12138114,intron_variant,0.0
4252,PR interval,6,130228918,intron_variant,0.0
4253,PR interval,10,26005899,intron_variant,0.0
4254,PR interval,2,214477166,intron_variant,0.0
4255,PR interval,3,187738921,intron_variant,0.0
4256,PR interval,15,39284359,intron_variant,0.0
4257,PR interval,3,65500713,intron_variant,0.0
4258,PR interval,1,39968099,non_coding_transcript_exon_variant,0.0
4259,PR interval,15,39281334,intron_variant,0.0
4262,Ulcerative colitis,1,19874497,intergenic_variant,0.0
4267,Attention deficit hyperactivity disorder,5,78814709,intron_variant,0.0
4270,Age-related macular degeneration,1,196704863,intron_variant,0.0
4271,Age-related macular degeneration,6,31952140,3_prime_UTR_variant,0.0
4272,Age-related macular degeneration,10,122454932,missense_variant,0.0
4274,Temporomandibular joint disorder,12,3178113,intron_variant,0.0
4275,LDL cholesterol,1,55159875,intron_variant,0.0
4276,LDL cholesterol,2,21018633,intron_variant,0.0
4277,LDL cholesterol,2,43847292,non_coding_transcript_exon_variant,0.0
4279,LDL cholesterol,19,44900155,intron_variant,0.0
4281,HDL cholesterol,8,9329732,intron_variant,0.0
4282,HDL cholesterol,8,19961928,intron_variant,0.0
4284,HDL cholesterol,19,11232027,intron_variant,0.0
4286,HDL cholesterol,11,116778201,3_prime_UTR_variant,0.0
4288,Triglycerides,2,27375230,intron_variant,0.0
4289,Triglycerides,8,19961928,intron_variant,0.0
4290,Triglycerides,11,116781707,intron_variant,0.0
4291,Triglycerides,19,44919330,3_prime_UTR_variant,0.0
4292,Triglycerides,2,27518370,intron_variant,0.0
4294,DNA methylation (variation),2,43590366,intron_variant,0.0
4295,DNA methylation (variation),4,53464700,intron_variant,0.0
4296,DNA methylation (variation),11,1963897,intron_variant,0.0
4297,DNA methylation (variation),11,2003314,regulatory_region_variant,0.0
4298,DNA methylation (variation),11,6501574,intron_variant,0.0
4303,DNA methylation (variation),17,44960841,intron_variant,0.0
4306,DNA methylation (variation),4,91494378,intron_variant,0.0
4310,DNA methylation (variation),8,96784503,intron_variant,0.0
4312,DNA methylation (variation),20,58833371,intron_variant,0.0
4313,DNA methylation (parent-of-origin),11,2003314,regulatory_region_variant,0.0
4317,DNA methylation (parent-of-origin),2,167302841,intron_variant,0.0
4318,DNA methylation (parent-of-origin),4,153943598,intergenic_variant,0.0
4322,Wegener's granulomatosis,6,33087761,intergenic_variant,0.0
4325,Wegener's granulomatosis,11,60824803,intergenic_variant,0.0
4329,Non-word repetition,7,20047359,intron_variant,0.0
4330,Non-word repetition,13,30740543,intron_variant,0.0
4331,Word reading,16,73679784,non_coding_transcript_exon_variant,0.0
4333,Word reading,14,61428327,intron_variant,0.0
4337,Word reading,1,162349734,intron_variant,0.0
4338,Word reading,19,1423200,intron_variant,0.0
4339,Word reading,7,13520596,intron_variant,0.0
4341,Word reading,7,13514383,intron_variant,0.0
4344,Word reading,1,247420375,intron_variant,0.0
4347,Corneal astigmatism,13,75674967,intron_variant,0.0
4348,Corneal astigmatism,16,80271654,intron_variant,0.0
4350,Corneal astigmatism,2,137011132,intron_variant,0.0
4351,Alcohol consumption,1,216565446,intron_variant,0.0
4352,Alcohol consumption,2,198046442,intron_variant,0.0
4353,Alcohol consumption,3,177511191,intron_variant,0.0
4354,Alcohol consumption,7,107695613,intron_variant,0.0
4355,Alcohol consumption,4,99318162,missense_variant,0.0
4358,Alcohol consumption,4,38797314,synonymous_variant,0.0
4362,Alcohol consumption,11,8229264,intron_variant,0.0
4364,HDL cholesterol,15,58431227,intron_variant,0.0
4365,HDL cholesterol,16,56971567,intron_variant,0.0
4366,HDL cholesterol,19,11239812,missense_variant,0.0
4367,HDL cholesterol,8,9327636,intron_variant,0.0
4368,HDL cholesterol,9,104858554,missense_variant,0.0
4369,Age-related macular degeneration (extreme sampling),10,122455799,intron_variant,0.0
4370,Age-related macular degeneration (extreme sampling),1,196704863,intron_variant,0.0
4371,Age-related macular degeneration (extreme sampling),6,31952140,3_prime_UTR_variant,0.0
